linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
0.4455,0,0,0,0,0
